STATUS,DATA,IDADE,GALPAO,LOTE,PROPRIETARIO,PRODUTIVIDADE REAL,PRODUTIVIDADE PADRAO,CONSUMO REAL,CONSUMO PADRAO,VIABILIDADE REAL,VIABILIDADE PADRAO,PESO REAL,PESO PADRAO
ATIVO,29/04/2023,4,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.020,0.025,99.02%,98.65%,0.000,0.000
ATIVO,28/04/2023,4,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.020,0.025,99.02%,98.65%,0.000,0.000
ATIVO,27/04/2023,3,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.010,0.020,99.02%,98.85%,0.000,0.000
ATIVO,26/04/2023,3,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.020,0.020,99.04%,98.85%,0.000,0.000
ATIVO,25/04/2023,3,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.030,0.020,99.04%,98.85%,0.000,0.000
ATIVO,24/04/2023,3,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.030,0.020,99.07%,98.85%,0.000,0.000
ATIVO,23/04/2023,3,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.020,0.020,99.12%,98.85%,0.000,0.000
ATIVO,22/04/2023,3,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.020,0.020,99.12%,98.85%,0.000,0.000
ATIVO,21/04/2023,3,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.000,0.000,99.12%,98.85%,0.000,0.000
ATIVO,20/04/2023,2,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.020,0.014,99.12%,99.10%,0.000,0.000
ATIVO,19/04/2023,2,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.020,0.014,99.12%,99.10%,0.000,0.000
ATIVO,18/04/2023,2,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.020,0.014,99.14%,99.10%,0.000,0.000
ATIVO,17/04/2023,2,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.040,0.014,99.17%,99.10%,0.000,0.000
ATIVO,16/04/2023,2,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.010,0.014,99.19%,99.10%,0.000,0.000
ATIVO,15/04/2023,2,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.010,0.014,99.19%,99.10%,0.000,0.000
ATIVO,14/04/2023,2,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.010,0.014,99.24%,99.10%,0.000,0.000
ATIVO,13/04/2023,1,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.020,0.009,99.46%,99.40%,0.000,0.000
ATIVO,12/04/2023,1,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.010,0.009,99.61%,99.40%,0.000,0.000
ATIVO,11/04/2023,1,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.020,0.009,99.73%,99.40%,0.053,0.061
ATIVO,10/04/2023,1,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.020,0.009,99.80%,99.40%,0.000,0.000
ATIVO,09/04/2023,1,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.010,0.009,99.93%,99.40%,0.000,0.000
ATIVO,08/04/2023,1,PINTEIRO,BR042023,Bruno,0.00%,0.00%,0.010,0.009,99.93%,99.40%,0.000,0.000
INATIVO,19/02/2025,114,03,CA122022,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
INATIVO,18/02/2025,114,03,CA122022,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
INATIVO,17/02/2025,114,03,CA122022,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
INATIVO,16/02/2025,114,03,CA122022,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
INATIVO,15/02/2025,114,03,CA122022,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
INATIVO,14/02/2025,114,03,CA122022,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
INATIVO,13/02/2025,113,03,CA122022,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
INATIVO,12/02/2025,113,03,CA122022,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
INATIVO,11/02/2025,113,03,CA122022,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
INATIVO,10/02/2025,113,03,CA122022,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
INATIVO,09/02/2025,113,03,CA122022,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
INATIVO,08/02/2025,113,03,CA122022,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
INATIVO,07/02/2025,113,03,CA122022,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
INATIVO,06/02/2025,112,03,CA122022,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
INATIVO,05/02/2025,112,03,CA122022,Carlos,54.80%,76.70%,0.000,0.000,16.53%,93.00%,0.000,0.000
INATIVO,04/02/2025,112,03,CA122022,Carlos,108.78%,76.70%,0.142,0.110,16.53%,93.00%,0.000,0.000
INATIVO,03/02/2025,112,03,CA122022,Carlos,85.97%,76.70%,0.146,0.110,32.27%,93.00%,0.000,0.000
INATIVO,02/02/2025,112,03,CA122022,Carlos,76.46%,76.70%,0.108,0.110,36.31%,93.00%,0.000,0.000
INATIVO,01/02/2025,112,03,CA122022,Carlos,53.46%,76.70%,0.000,0.000,36.31%,93.00%,0.000,0.000
INATIVO,31/01/2025,112,03,CA122022,Carlos,38.29%,76.70%,0.060,0.110,57.69%,186.00%,0.000,0.000
INATIVO,30/01/2025,111,03,CA122022,Carlos,41.31%,76.70%,0.069,0.110,79.12%,93.00%,0.000,0.000
INATIVO,29/01/2025,111,03,CA122022,Carlos,42.85%,76.70%,0.059,0.110,79.12%,93.00%,0.000,0.000
INATIVO,28/01/2025,111,03,CA122022,Carlos,42.16%,76.70%,0.069,0.110,79.12%,93.00%,0.000,0.000
INATIVO,27/01/2025,111,03,CA122022,Carlos,44.85%,76.70%,0.099,0.110,79.14%,93.00%,0.000,0.000
INATIVO,26/01/2025,111,03,CA122022,Carlos,44.80%,76.70%,0.000,0.000,79.14%,93.00%,0.000,0.000
INATIVO,25/01/2025,111,03,CA122022,Carlos,37.14%,76.70%,0.099,0.110,79.20%,93.00%,0.000,0.000
INATIVO,24/01/2025,111,03,CA122022,Carlos,48.72%,76.70%,0.050,0.110,79.20%,93.00%,0.000,0.000
INATIVO,23/01/2025,110,03,CA122022,Carlos,48.75%,76.70%,0.059,0.110,79.20%,93.00%,0.000,0.000
INATIVO,22/01/2025,110,03,CA122022,Carlos,52.49%,76.70%,0.079,0.110,79.20%,93.00%,0.000,0.000
INATIVO,21/01/2025,110,03,CA122022,Carlos,52.49%,76.70%,0.079,0.110,79.20%,93.00%,0.000,0.000
INATIVO,20/01/2025,110,03,CA122022,Carlos,58.63%,76.70%,0.099,0.110,79.20%,93.00%,0.000,0.000
INATIVO,19/01/2025,110,03,CA122022,Carlos,58.63%,76.70%,0.000,0.000,79.20%,93.00%,0.000,0.000
INATIVO,18/01/2025,110,03,CA122022,Carlos,48.99%,76.70%,0.139,0.110,79.25%,93.00%,0.000,0.000
INATIVO,17/01/2025,110,03,CA122022,Carlos,57.47%,76.70%,0.079,0.110,79.25%,93.00%,0.000,0.000
INATIVO,16/01/2025,109,03,CA122022,Carlos,60.22%,76.70%,0.069,0.110,79.25%,93.00%,0.000,0.000
INATIVO,15/01/2025,109,03,CA122022,Carlos,63.94%,76.70%,0.099,0.110,79.27%,93.00%,0.000,0.000
INATIVO,14/01/2025,109,03,CA122022,Carlos,58.63%,76.70%,0.089,0.110,79.29%,93.00%,0.000,0.000
INATIVO,13/01/2025,109,03,CA122022,Carlos,68.79%,76.70%,0.119,0.110,79.35%,93.00%,0.000,0.000
INATIVO,12/01/2025,109,03,CA122022,Carlos,68.77%,76.70%,0.119,0.110,79.35%,93.00%,0.000,0.000
INATIVO,11/01/2025,109,03,CA122022,Carlos,64.23%,76.70%,0.000,0.000,79.49%,93.00%,0.000,0.000
INATIVO,10/01/2025,109,03,CA122022,Carlos,70.50%,76.70%,0.089,0.110,79.49%,93.00%,0.000,0.000
INATIVO,09/01/2025,108,03,CA122022,Carlos,74.77%,76.70%,0.089,0.110,79.51%,93.00%,0.000,0.000
INATIVO,08/01/2025,108,03,CA122022,Carlos,80.09%,76.70%,0.138,0.110,79.57%,93.00%,0.000,0.000
INATIVO,07/01/2025,108,03,CA122022,Carlos,78.47%,76.70%,0.118,0.110,79.59%,93.00%,0.000,0.000
INATIVO,06/01/2025,108,03,CA122022,Carlos,81.13%,76.70%,0.118,0.110,79.59%,93.00%,0.000,0.000
INATIVO,05/01/2025,108,03,CA122022,Carlos,81.13%,76.70%,0.000,0.000,79.59%,93.00%,0.000,0.000
INATIVO,04/01/2025,108,03,CA122022,Carlos,71.64%,76.70%,0.148,0.110,79.65%,93.00%,0.000,0.000
INATIVO,03/01/2025,108,03,CA122022,Carlos,81.81%,76.70%,0.108,0.110,79.65%,93.00%,0.000,0.000
INATIVO,02/01/2025,107,03,CA122022,Carlos,78.30%,76.70%,0.128,0.110,79.69%,93.00%,0.000,0.000
INATIVO,01/01/2025,107,03,CA122022,Carlos,76.88%,76.70%,0.128,0.110,79.71%,93.00%,0.000,0.000
INATIVO,31/12/2024,107,03,CA122022,Carlos,76.98%,76.70%,0.108,0.110,79.73%,93.00%,0.000,0.000
INATIVO,30/12/2024,107,03,CA122022,Carlos,82.06%,76.70%,0.167,0.110,79.90%,93.00%,0.000,0.000
INATIVO,29/12/2024,107,03,CA122022,Carlos,82.04%,76.70%,0.167,0.110,79.90%,93.00%,0.000,0.000
INATIVO,28/12/2024,107,03,CA122022,Carlos,72.72%,76.70%,0.000,0.000,80.08%,93.00%,0.000,0.000
INATIVO,27/12/2024,107,03,CA122022,Carlos,78.70%,76.70%,0.098,0.110,80.08%,93.00%,0.000,0.000
INATIVO,26/12/2024,106,03,CA122022,Carlos,80.17%,76.70%,0.108,0.110,80.10%,93.00%,0.000,0.000
INATIVO,25/12/2024,106,03,CA122022,Carlos,78.92%,76.70%,0.117,0.110,80.18%,93.00%,0.000,0.000
INATIVO,24/12/2024,106,03,CA122022,Carlos,77.35%,76.70%,0.127,0.110,80.16%,93.00%,0.000,0.000
INATIVO,23/12/2024,106,03,CA122022,Carlos,81.88%,76.70%,0.147,0.110,80.20%,93.00%,0.000,0.000
INATIVO,22/12/2024,106,03,CA122022,Carlos,81.76%,76.70%,0.147,0.110,80.29%,93.00%,0.000,0.000
INATIVO,21/12/2024,106,03,CA122022,Carlos,73.99%,76.70%,0.000,0.000,80.29%,93.00%,0.000,0.000
INATIVO,20/12/2024,106,03,CA122022,Carlos,79.19%,76.70%,0.117,0.110,80.29%,93.00%,0.000,0.000
INATIVO,19/12/2024,105,03,CA122022,Carlos,80.01%,76.70%,0.117,0.110,80.35%,93.00%,0.000,0.000
INATIVO,18/12/2024,105,03,CA122022,Carlos,81.61%,76.70%,0.117,0.110,80.37%,93.00%,0.000,0.000
INATIVO,17/12/2024,105,03,CA122022,Carlos,75.54%,76.70%,0.127,0.110,80.39%,93.00%,0.000,0.000
INATIVO,16/12/2024,105,03,CA122022,Carlos,79.39%,76.70%,0.146,0.110,80.49%,93.00%,0.000,0.000
INATIVO,15/12/2024,105,03,CA122022,Carlos,79.39%,76.70%,0.146,0.110,80.49%,93.00%,0.000,0.000
INATIVO,14/12/2024,105,03,CA122022,Carlos,79.31%,76.70%,0.000,0.000,80.57%,93.00%,0.000,0.000
INATIVO,13/12/2024,105,03,CA122022,Carlos,79.53%,76.70%,0.127,0.110,80.57%,93.00%,0.000,0.000
INATIVO,12/12/2024,104,03,CA122022,Carlos,80.42%,76.70%,0.117,0.110,80.61%,93.00%,0.000,0.000
INATIVO,11/12/2024,104,03,CA122022,Carlos,81.17%,76.70%,0.136,0.110,80.61%,93.00%,0.000,0.000
INATIVO,10/12/2024,104,03,CA122022,Carlos,78.15%,76.70%,0.117,0.110,80.67%,93.00%,0.000,0.000
INATIVO,09/12/2024,104,03,CA122022,Carlos,80.78%,76.70%,0.156,0.110,80.69%,93.00%,0.000,0.000
INATIVO,08/12/2024,104,03,CA122022,Carlos,80.78%,76.70%,0.156,0.110,80.69%,93.00%,0.000,0.000
INATIVO,07/12/2024,104,03,CA122022,Carlos,78.93%,76.70%,0.000,0.000,80.76%,93.00%,0.000,0.000
INATIVO,06/12/2024,104,03,CA122022,Carlos,82.47%,76.70%,0.117,0.110,80.76%,93.00%,0.000,0.000
INATIVO,05/12/2024,103,03,CA122022,Carlos,81.75%,76.70%,0.117,0.110,80.78%,93.00%,0.000,0.000
INATIVO,04/12/2024,103,03,CA122022,Carlos,81.83%,76.70%,0.116,0.110,80.82%,93.00%,0.000,0.000
INATIVO,03/12/2024,103,03,CA122022,Carlos,80.08%,76.70%,0.126,0.110,80.90%,93.00%,0.000,0.000
INATIVO,02/12/2024,103,03,CA122022,Carlos,83.26%,76.70%,0.155,0.110,80.94%,93.00%,0.000,0.000
INATIVO,01/12/2024,103,03,CA122022,Carlos,83.21%,76.70%,0.155,0.110,80.94%,93.00%,0.000,0.000
INATIVO,30/11/2024,103,03,CA122022,Carlos,78.83%,76.70%,0.000,0.000,81.06%,93.00%,0.000,0.000
INATIVO,29/11/2024,103,03,CA122022,Carlos,82.08%,76.70%,0.116,0.110,81.06%,93.00%,0.000,0.000
INATIVO,28/11/2024,102,03,CA122022,Carlos,82.56%,76.70%,0.126,0.110,81.06%,93.00%,0.000,0.000
INATIVO,27/11/2024,102,03,CA122022,Carlos,82.83%,76.70%,0.116,0.110,81.10%,93.00%,0.000,0.000
INATIVO,26/11/2024,102,03,CA122022,Carlos,82.81%,76.70%,0.126,0.110,81.22%,93.00%,0.000,0.000
INATIVO,25/11/2024,102,03,CA122022,Carlos,84.08%,76.70%,0.174,0.110,81.27%,93.00%,0.000,0.000
INATIVO,24/11/2024,102,03,CA122022,Carlos,84.08%,76.70%,0.174,0.110,81.27%,93.00%,0.000,0.000
INATIVO,23/11/2024,102,03,CA122022,Carlos,78.76%,76.70%,0.000,0.000,81.41%,93.00%,0.000,0.000
INATIVO,22/11/2024,102,03,CA122022,Carlos,82.44%,76.70%,0.125,0.110,81.41%,93.00%,0.000,0.000
INATIVO,21/11/2024,101,03,CA122022,Carlos,82.55%,76.70%,0.116,0.110,81.47%,93.00%,0.000,0.000
INATIVO,20/11/2024,101,03,CA122022,Carlos,82.37%,76.70%,0.115,0.110,81.51%,93.00%,0.000,0.000
INATIVO,19/11/2024,101,03,CA122022,Carlos,79.44%,76.70%,0.115,0.110,81.63%,93.00%,0.000,0.000
INATIVO,18/11/2024,101,03,CA122022,Carlos,84.15%,76.70%,0.173,0.110,81.65%,93.00%,0.000,0.000
INATIVO,17/11/2024,101,03,CA122022,Carlos,84.17%,76.70%,0.173,0.110,81.65%,93.00%,0.000,0.000
INATIVO,16/11/2024,101,03,CA122022,Carlos,75.05%,76.70%,0.000,0.000,81.75%,93.00%,0.000,0.000
INATIVO,15/11/2024,101,03,CA122022,Carlos,81.96%,76.70%,0.125,0.110,81.75%,93.00%,0.000,0.000
INATIVO,14/11/2024,100,03,CA122022,Carlos,82.09%,76.70%,0.134,0.110,81.78%,93.00%,0.000,0.000
INATIVO,13/11/2024,100,03,CA122022,Carlos,83.47%,76.70%,0.115,0.110,81.84%,93.00%,0.000,0.000
INATIVO,12/11/2024,100,03,CA122022,Carlos,79.28%,76.70%,0.105,0.110,81.86%,93.00%,0.000,0.000
INATIVO,11/11/2024,100,03,CA122022,Carlos,82.14%,76.70%,0.172,0.110,81.88%,93.00%,0.000,0.000
INATIVO,10/11/2024,100,03,CA122022,Carlos,82.14%,76.70%,0.172,0.110,81.88%,93.00%,0.000,0.000
INATIVO,09/11/2024,100,03,CA122022,Carlos,78.06%,76.70%,0.000,0.000,82.14%,93.00%,0.000,0.000
INATIVO,08/11/2024,100,03,CA122022,Carlos,81.74%,76.70%,0.115,0.110,82.14%,93.00%,0.000,0.000
INATIVO,07/11/2024,99,03,CA122022,Carlos,81.26%,77.00%,0.124,0.110,82.14%,93.10%,0.000,0.000
INATIVO,06/11/2024,99,03,CA122022,Carlos,82.08%,77.00%,0.115,0.110,82.18%,93.10%,0.000,0.000
INATIVO,05/11/2024,99,03,CA122022,Carlos,81.31%,77.00%,0.114,0.110,82.24%,93.10%,0.000,0.000
INATIVO,04/11/2024,99,03,CA122022,Carlos,84.08%,77.00%,0.162,0.110,82.27%,93.10%,0.000,0.000
INATIVO,03/11/2024,99,03,CA122022,Carlos,84.08%,77.00%,0.153,0.110,82.27%,93.10%,0.000,0.000
INATIVO,02/11/2024,99,03,CA122022,Carlos,75.70%,77.00%,0.000,0.000,82.37%,93.10%,0.000,0.000
INATIVO,01/11/2024,99,03,CA122022,Carlos,82.19%,77.00%,0.114,0.110,82.37%,93.10%,0.000,0.000
INATIVO,31/10/2024,98,03,CA122022,Carlos,81.01%,77.30%,0.114,0.110,82.39%,93.20%,0.000,0.000
INATIVO,30/10/2024,98,03,CA122022,Carlos,83.13%,77.30%,0.124,0.110,82.39%,93.20%,0.000,0.000
INATIVO,29/10/2024,98,03,CA122022,Carlos,80.29%,77.30%,0.114,0.110,82.49%,93.20%,0.000,0.000
INATIVO,28/10/2024,98,03,CA122022,Carlos,87.71%,77.30%,0.133,0.110,82.51%,93.20%,0.000,0.000
INATIVO,27/10/2024,98,03,CA122022,Carlos,87.69%,77.30%,0.133,0.110,82.51%,93.20%,0.000,0.000
INATIVO,26/10/2024,98,03,CA122022,Carlos,71.58%,77.30%,0.000,0.000,82.59%,93.20%,0.000,0.000
INATIVO,25/10/2024,98,03,CA122022,Carlos,84.40%,77.30%,0.123,0.110,82.59%,93.20%,0.000,0.000
INATIVO,24/10/2024,97,03,CA122022,Carlos,84.34%,77.70%,0.123,0.110,82.65%,93.30%,0.000,0.000
INATIVO,23/10/2024,97,03,CA122022,Carlos,83.67%,77.70%,0.114,0.110,82.73%,93.30%,0.000,0.000
INATIVO,22/10/2024,97,03,CA122022,Carlos,82.96%,77.70%,0.114,0.110,82.73%,93.30%,0.000,0.000
INATIVO,21/10/2024,97,03,CA122022,Carlos,86.19%,77.70%,0.161,0.110,82.76%,93.30%,0.000,0.000
INATIVO,20/10/2024,97,03,CA122022,Carlos,86.19%,77.70%,0.152,0.110,82.76%,93.30%,0.000,0.000
INATIVO,19/10/2024,97,03,CA122022,Carlos,83.39%,77.70%,0.000,0.000,82.76%,93.30%,0.000,0.000
INATIVO,18/10/2024,97,03,CA122022,Carlos,85.10%,77.70%,0.114,0.110,82.76%,93.30%,0.000,0.000
INATIVO,17/10/2024,96,03,CA122022,Carlos,85.35%,78.00%,0.142,0.110,82.82%,93.40%,0.000,0.000
INATIVO,16/10/2024,96,03,CA122022,Carlos,87.31%,78.00%,0.123,0.110,82.84%,93.40%,0.000,0.000
INATIVO,15/10/2024,96,03,CA122022,Carlos,83.82%,78.00%,0.114,0.110,82.88%,93.40%,0.000,0.000
INATIVO,14/10/2024,96,03,CA122022,Carlos,84.83%,78.00%,0.123,0.110,82.98%,93.40%,0.000,0.000
INATIVO,13/10/2024,96,03,CA122022,Carlos,84.83%,78.00%,0.123,0.110,82.98%,93.40%,0.000,0.000
INATIVO,12/10/2024,96,03,CA122022,Carlos,84.10%,78.00%,0.000,0.000,83.12%,93.40%,0.000,0.000
INATIVO,11/10/2024,96,03,CA122022,Carlos,85.49%,78.00%,0.123,0.110,83.12%,93.40%,0.000,0.000
INATIVO,10/10/2024,95,03,CA122022,Carlos,85.92%,78.40%,0.198,0.110,83.14%,93.40%,0.000,0.000
INATIVO,09/10/2024,95,03,CA122022,Carlos,84.94%,78.40%,0.113,0.110,83.18%,93.40%,0.000,0.000
INATIVO,08/10/2024,95,03,CA122022,Carlos,85.20%,78.40%,0.113,0.110,83.18%,93.40%,0.000,0.000
INATIVO,07/10/2024,95,03,CA122022,Carlos,88.81%,78.40%,0.179,0.110,83.22%,93.40%,0.000,0.000
INATIVO,06/10/2024,95,03,CA122022,Carlos,88.78%,78.40%,0.179,0.110,83.22%,93.40%,0.000,0.000
INATIVO,05/10/2024,95,03,CA122022,Carlos,71.38%,78.40%,0.057,0.110,83.24%,93.40%,0.000,0.000
INATIVO,04/10/2024,95,03,CA122022,Carlos,88.77%,78.40%,0.123,0.110,83.12%,93.40%,0.000,0.000
INATIVO,03/10/2024,94,03,CA122022,Carlos,78.78%,78.70%,0.113,0.110,83.18%,93.50%,0.000,0.000
INATIVO,02/10/2024,94,03,CA122022,Carlos,84.33%,78.70%,0.113,0.110,83.22%,93.50%,0.000,0.000
INATIVO,01/10/2024,94,03,CA122022,Carlos,82.52%,78.70%,0.132,0.110,83.24%,93.50%,0.000,0.000
INATIVO,30/09/2024,94,03,CA122022,Carlos,87.40%,78.70%,0.160,0.110,83.24%,93.50%,0.000,0.000
INATIVO,29/09/2024,94,03,CA122022,Carlos,87.40%,78.70%,0.160,0.110,83.24%,93.50%,0.000,0.000
INATIVO,28/09/2024,94,03,CA122022,Carlos,78.82%,78.70%,0.000,0.000,83.51%,93.50%,0.000,0.000
INATIVO,27/09/2024,94,03,CA122022,Carlos,83.75%,78.70%,0.131,0.110,83.51%,93.50%,0.000,0.000
INATIVO,26/09/2024,93,03,CA122022,Carlos,84.62%,79.10%,0.122,0.110,83.53%,93.60%,0.000,0.000
INATIVO,25/09/2024,93,03,CA122022,Carlos,86.25%,79.10%,0.113,0.110,83.55%,93.60%,0.000,0.000
INATIVO,24/09/2024,93,03,CA122022,Carlos,83.11%,79.10%,0.113,0.110,83.59%,93.60%,0.000,0.000
INATIVO,23/09/2024,93,03,CA122022,Carlos,85.44%,79.10%,0.141,0.110,83.61%,93.60%,0.000,0.000
INATIVO,22/09/2024,93,03,CA122022,Carlos,85.44%,79.10%,0.141,0.110,83.61%,93.60%,0.000,0.000
INATIVO,21/09/2024,93,03,CA122022,Carlos,84.34%,79.10%,0.056,0.110,83.76%,93.60%,0.000,0.000
INATIVO,20/09/2024,93,03,CA122022,Carlos,85.77%,79.10%,0.122,0.110,83.76%,93.60%,1.737,1.700
INATIVO,19/09/2024,92,03,CA122022,Carlos,85.12%,79.40%,0.122,0.110,83.82%,93.70%,0.000,0.000
INATIVO,18/09/2024,92,03,CA122022,Carlos,84.94%,79.40%,0.112,0.110,83.86%,93.70%,0.000,0.000
INATIVO,17/09/2024,92,03,CA122022,Carlos,85.04%,79.40%,0.112,0.110,83.90%,93.70%,0.000,0.000
INATIVO,17/09/2024,109,04,CA082022,Carlos,0.00%,0.00%,0.000,0.000,0.00%,0.00%,0.000,0.000
INATIVO,16/09/2024,92,03,CA122022,Carlos,87.57%,79.40%,0.150,0.110,83.92%,93.70%,0.000,0.000
INATIVO,15/09/2024,92,03,CA122022,Carlos,87.57%,79.40%,0.159,0.110,83.92%,93.70%,0.000,0.000
INATIVO,14/09/2024,92,03,CA122022,Carlos,79.22%,79.40%,0.000,0.000,83.98%,93.70%,0.000,0.000
INATIVO,13/09/2024,92,03,CA122022,Carlos,85.55%,79.40%,0.121,0.110,83.98%,93.70%,0.000,0.000
INATIVO,12/09/2024,91,03,CA122022,Carlos,85.98%,79.80%,0.140,0.110,84.04%,93.80%,0.000,0.000
INATIVO,11/09/2024,91,03,CA122022,Carlos,86.93%,79.80%,0.140,0.110,84.04%,93.80%,0.000,0.000
INATIVO,10/09/2024,91,03,CA122022,Carlos,85.74%,79.80%,0.140,0.110,84.04%,93.80%,0.000,0.000
INATIVO,09/09/2024,91,03,CA122022,Carlos,86.89%,79.80%,0.177,0.110,84.06%,93.80%,0.000,0.000
INATIVO,09/09/2024,108,04,CA082022,Carlos,4.98%,77.30%,0.013,0.115,73.85%,92.00%,0.000,0.000
INATIVO,08/09/2024,91,03,CA122022,Carlos,86.89%,79.80%,0.168,0.110,84.06%,93.80%,0.000,0.000
INATIVO,08/09/2024,108,04,CA082022,Carlos,4.98%,77.30%,0.013,0.115,73.85%,92.00%,0.000,0.000
INATIVO,07/09/2024,91,03,CA122022,Carlos,84.61%,79.80%,0.000,0.000,84.20%,93.80%,0.000,0.000
INATIVO,07/09/2024,108,04,CA082022,Carlos,5.97%,77.30%,0.000,0.000,73.87%,92.00%,0.000,0.000
INATIVO,06/09/2024,91,03,CA122022,Carlos,87.38%,79.80%,0.140,0.110,84.20%,93.80%,0.000,0.000
INATIVO,06/09/2024,108,04,CA082022,Carlos,6.97%,77.30%,0.013,0.115,73.87%,92.00%,0.000,0.000
INATIVO,05/09/2024,90,03,CA122022,Carlos,86.70%,80.20%,0.140,0.110,84.20%,93.90%,0.000,0.000
INATIVO,05/09/2024,107,04,CA082022,Carlos,9.95%,77.30%,0.013,0.115,73.87%,92.00%,0.000,0.000
INATIVO,04/09/2024,90,03,CA122022,Carlos,86.59%,80.20%,0.121,0.110,84.22%,93.90%,0.000,0.000
INATIVO,04/09/2024,107,04,CA082022,Carlos,10.02%,77.30%,0.013,0.115,73.87%,92.00%,0.000,0.000
INATIVO,03/09/2024,90,03,CA122022,Carlos,85.29%,80.20%,0.140,0.110,84.22%,93.90%,0.000,0.000
INATIVO,03/09/2024,107,04,CA082022,Carlos,11.05%,77.30%,0.013,0.115,73.87%,92.00%,0.000,0.000
INATIVO,02/09/2024,90,03,CA122022,Carlos,87.85%,80.20%,0.177,0.110,84.22%,93.90%,0.000,0.000
INATIVO,02/09/2024,107,04,CA082022,Carlos,17.19%,77.30%,0.027,0.115,73.87%,92.00%,0.000,0.000
INATIVO,01/09/2024,90,03,CA122022,Carlos,87.82%,80.20%,0.177,0.110,84.22%,93.90%,0.000,0.000
INATIVO,01/09/2024,107,04,CA082022,Carlos,17.19%,77.30%,0.027,0.115,73.87%,92.00%,0.000,0.000
INATIVO,31/08/2024,90,03,CA122022,Carlos,82.37%,80.20%,0.000,0.000,84.31%,93.90%,0.000,0.000
INATIVO,31/08/2024,107,04,CA082022,Carlos,12.97%,77.30%,0.000,0.000,73.90%,92.00%,0.000,0.000
INATIVO,30/08/2024,90,03,CA122022,Carlos,85.21%,80.20%,0.130,0.110,84.31%,93.90%,0.000,0.000
INATIVO,30/08/2024,107,04,CA082022,Carlos,16.12%,77.30%,0.027,0.115,73.90%,92.00%,0.000,0.000
INATIVO,29/08/2024,89,03,CA122022,Carlos,86.58%,80.60%,0.140,0.110,84.33%,94.00%,0.000,0.000
INATIVO,29/08/2024,106,04,CA082022,Carlos,23.14%,77.30%,0.040,0.115,73.92%,92.00%,0.000,0.000
INATIVO,28/08/2024,89,03,CA122022,Carlos,87.15%,80.60%,0.130,0.110,84.39%,94.00%,0.000,0.000
INATIVO,28/08/2024,106,04,CA082022,Carlos,24.03%,77.30%,0.040,0.115,73.95%,92.00%,0.000,0.000
INATIVO,27/08/2024,89,03,CA122022,Carlos,85.17%,80.60%,0.139,0.110,84.35%,94.00%,0.000,0.000
INATIVO,27/08/2024,106,04,CA082022,Carlos,25.06%,77.30%,0.027,0.115,73.95%,92.00%,0.000,0.000
INATIVO,26/08/2024,89,03,CA122022,Carlos,88.78%,80.60%,0.167,0.110,84.39%,94.00%,0.000,0.000
INATIVO,26/08/2024,106,04,CA082022,Carlos,30.56%,77.30%,0.093,0.115,73.95%,92.00%,0.000,0.000
INATIVO,25/08/2024,89,03,CA122022,Carlos,88.75%,80.60%,0.158,0.110,84.39%,94.00%,0.000,0.000
INATIVO,25/08/2024,106,04,CA082022,Carlos,30.53%,77.30%,0.093,0.115,73.95%,92.00%,0.000,0.000
